Motif Name,Motif Count,AUPR Difference,MS Difference
FOXD1_HUMAN.H10MO.D,13720,0.000731239267988,-4.08292e-05
CREB1_HUMAN.H10MO.A,16661,-0.00127956812535,4.31836e-05
EVX2_HUMAN.H10MO.A,25874,0.000771606148709,-6.86646e-05
BSH_HUMAN.H10MO.D,18951,0.00017699337555,2.65241e-05
ZIC3_HUMAN.H10MO.C,39993,0.000491340297419,9.23574e-05
ISL2_HUMAN.H10MO.D,9070,0.000124098448026,4.73261e-05
ZIC2_HUMAN.H10MO.C,75467,0.00284048096317,-0.00030899
EGR2_HUMAN.H10MO.C,60520,0.0014723442535,-0.000434071
FOXQ1_HUMAN.H10MO.C,27321,-0.000473738800718,-6.9499e-05
ERR3_HUMAN.H10MO.B,5577,-0.000817400743568,3.66569e-06
GMEB2_HUMAN.H10MO.D,13636,0.000501819789864,7.32243e-05
JDP2_HUMAN.H10MO.D,14370,-0.000248079396093,-5.9098e-05
SMAD3_HUMAN.H10MO.C,13119,0.000632486764243,-2.16663e-05
ETV5_HUMAN.H10MO.D,16300,0.00054674087289,5.29289e-05
NKX28_HUMAN.H10MO.C,6369,0.000438028481891,1.46925e-05
OLIG3_HUMAN.H10MO.D,14653,-0.000367741627049,-8.04663e-07
LMX1A_HUMAN.H10MO.D,38135,0.00157534990433,-0.000302315
HNF1A_HUMAN.H10MO.A,16589,-0.000224108863468,5.70416e-05
NANOG_HUMAN.H10MO.S,15741,-0.000347428478473,5.30183e-05
CREM_HUMAN.H10MO.C,15455,-0.00071948765211,5.47171e-05
MAFG_HUMAN.H10MO.C,7466,-0.000617990510172,1.68085e-05
PRDM1_HUMAN.H10MO.C,49629,0.000150722803415,-0.000557184
NANOG_HUMAN.H10MO.A,13108,0.000437348665629,-0.000113904
ARI5B_HUMAN.H10MO.C,13401,0.00135030583498,-9.87351e-05
MEIS2_HUMAN.H10MO.B,8263,0.000137019284063,-4.81606e-05
ZN384_HUMAN.H10MO.C,28628,0.000415854146752,-0.000358075
PITX2_HUMAN.H10MO.D,18081,-0.000306420022168,0.000126392
ATF1_HUMAN.H10MO.B,13330,0.000447776968521,0.000120848
STAT2_HUMAN.H10MO.B,74458,0.00396743323339,-0.000886142
ELK3_HUMAN.H10MO.D,22303,-0.000310459455985,0.00012511
NOTO_HUMAN.H10MO.D,12478,0.000502347903731,3.31998e-05
SP4_HUMAN.H10MO.D,57243,0.00139037540075,-0.000371903
ZBT18_HUMAN.H10MO.D,9698,0.00081582653469,-2.68221e-07
ELF5_HUMAN.H10MO.D,19887,-0.00151235943803,-3.23057e-05
NKX61_HUMAN.H10MO.D,27560,0.0011778730452,-0.000125766
PKNX1_HUMAN.H10MO.D,9732,-0.000127834705555,1.57356e-05
MSX1_HUMAN.H10MO.D,19076,0.00105289950221,1.32322e-05
DLX4_HUMAN.H10MO.D,22595,0.000433499554176,-0.000237435
REST_HUMAN.H10MO.A,20855,0.00135412237494,4.66108e-05
RARA_HUMAN.H10MO.S,4111,-0.000665383776008,-5.54323e-06
FOSL1_HUMAN.H10MO.A,6073,-0.000450462461095,9.32813e-06
FUBP1_HUMAN.H10MO.D,61499,-0.00155061456865,-0.000733942
REL_HUMAN.H10MO.C,21340,0.000338658796245,7.04825e-05
PO4F1_HUMAN.H10MO.D,32117,0.000893975770637,-3.57926e-05
PHX2A_HUMAN.H10MO.D,17372,0.000859976409762,-9.59635e-06
PO2F1_HUMAN.H10MO.B,16029,0.000539932364348,-2.44975e-05
HXB8_HUMAN.H10MO.C,19679,-4.44430469525e-05,4.11272e-05
RFX2_HUMAN.H10MO.C,28762,0.00158688386807,3.07858e-05
VAX1_HUMAN.H10MO.D,20738,0.00019315665899,-0.000131518
EOMES_HUMAN.H10MO.D,17654,9.99517142619e-06,-0.000140607
ATF7_HUMAN.H10MO.D,14139,0.000123780654863,3.59416e-05
ISL1_HUMAN.H10MO.D,12651,-0.000713818125671,5.50449e-05
LEF1_HUMAN.H10MO.C,7434,0.000153218504053,-5.24521e-05
SRBP2_HUMAN.H10MO.B,52651,-0.00061946155926,-0.000382602
ATF6A_HUMAN.H10MO.B,33759,-0.000761262434653,-0.000125319
TFDP1_HUMAN.H10MO.S,47460,0.0018077064932,-0.000232399
ZN423_HUMAN.H10MO.D,22536,0.000474435505348,5.71311e-05
NR4A1_HUMAN.H10MO.C,12978,-0.000333365213027,-6.24955e-05
NFAC1_HUMAN.H10MO.A,18793,-0.000466893253553,-4.43459e-05
PPARG_HUMAN.H10MO.A,56932,0.000765924529628,-0.000716388
TFDP1_HUMAN.H10MO.D,78825,0.00180354316362,-0.000624895
RFX4_HUMAN.H10MO.D,10454,0.00033513479673,1.66595e-05
CEBPG_HUMAN.H10MO.C,15129,0.000370982603577,6.78003e-05
NFAC1_HUMAN.H10MO.S,13442,-0.000301380055056,2.51532e-05
PPARG_HUMAN.H10MO.S,11837,0.000392033958188,-7.52509e-05
NR1D1_HUMAN.H10MO.C,9805,-0.00105101799154,-1.37091e-06
TBX1_HUMAN.H10MO.D,63535,0.00122026961355,-0.000449806
SOX7_HUMAN.H10MO.D,11006,0.000486358370484,2.18451e-05
GATA1_HUMAN.H10MO.S,17980,-0.000146964033728,-0.000257492
MYOD1_HUMAN.H10MO.C,12063,0.00075545399398,-3.65376e-05
WT1_HUMAN.H10MO.D,55039,0.000293650449122,-0.000327557
BHE22_HUMAN.H10MO.D,16340,-9.82059299471e-05,2.40803e-05
GATA1_HUMAN.H10MO.A,21903,0.000411080647634,-0.000211775
ERG_HUMAN.H10MO.B,25880,-0.00031782985932,1.57356e-05
E2F7_HUMAN.H10MO.D,40517,0.000799534805973,-7.73668e-05
HAND1_HUMAN.H10MO.D,7814,0.000123214012195,-7.86781e-06
NKX31_HUMAN.H10MO.C,26343,0.000635753823833,-0.000212133
HXD8_HUMAN.H10MO.D,12903,-0.00034794098101,-1.24872e-05
ELK1_HUMAN.H10MO.A,19082,0.000474181585242,5.93364e-05
FOSB_HUMAN.H10MO.C,6377,-1.05960680411e-05,3.18289e-05
TBX2_HUMAN.H10MO.D,9924,0.000305983838984,9.23872e-06
ESR1_HUMAN.H10MO.A,11230,-0.000183908325101,-9.23872e-06
RUNX3_HUMAN.H10MO.C,13908,-0.00117813078786,-9.41753e-06
NKX23_HUMAN.H10MO.D,9989,0.000751259735244,2.75373e-05
NKX62_HUMAN.H10MO.D,17721,4.24569393866e-05,3.03686e-05
ESR1_HUMAN.H10MO.S,16493,-0.000468946726339,-3.79384e-05
MAZ_HUMAN.H10MO.A,79528,0.00175832161459,-0.000514567
HXA7_HUMAN.H10MO.D,6903,-0.000374678150086,4.14848e-05
CRX_HUMAN.H10MO.C,14424,0.000659818335553,1.94609e-05
SHOX_HUMAN.H10MO.D,23078,-0.000376242746794,-0.00014773
NOBOX_HUMAN.H10MO.C,11040,0.000636072882814,-4.14848e-05
MZF1_HUMAN.H10MO.D,54166,0.00335924872397,-0.000486344
STAT1_HUMAN.H10MO.A,17526,0.000351729130819,-0.000121713
CTCFL_HUMAN.H10MO.A,35930,-0.000695014829434,1.68979e-05
CEBPD_HUMAN.H10MO.B,16935,-0.000276070041783,8.66354e-05
TF7L2_HUMAN.H10MO.A,18567,-0.000459314363876,-8.92878e-05
ID4_HUMAN.H10MO.D,13189,0.000478111818466,4.33624e-05
PAX3_HUMAN.H10MO.D,14574,0.000912996873107,5.39124e-05
STAT1_HUMAN.H10MO.S,11103,0.000209483910845,-8.79169e-06
PAX7_HUMAN.H10MO.D,15828,0.000392582747807,8.11815e-05
RFX1_HUMAN.H10MO.C,12882,-0.000665107209287,1.43647e-05
RXRG_HUMAN.H10MO.B,15868,0.000155056390743,3.10838e-05
TBX20_HUMAN.H10MO.D,35138,0.000892083217539,-0.00021714
MUSC_HUMAN.H10MO.D,29135,-0.000367819628305,2.13683e-05
ZSCA4_HUMAN.H10MO.D,16151,0.000765129169948,-7.67112e-05
VSX2_HUMAN.H10MO.D,8457,0.000263938231621,-1.99676e-05
NFAT5_HUMAN.H10MO.D,14109,0.000174551938303,9.89437e-06
BCL6_HUMAN.H10MO.C,5470,7.37914316576e-05,2.37226e-05
ZIC1_HUMAN.H10MO.B,91601,0.00308344612363,-0.000456393
MEF2D_HUMAN.H10MO.C,13815,-0.000481936404972,-2.73585e-05
SP3_HUMAN.H10MO.B,89752,0.00103234768399,-0.00058049
NR1H4_HUMAN.H10MO.C,13766,0.000330820720354,-3.79086e-05
E2F4_HUMAN.H10MO.A,59214,0.00118797014661,-0.000182271
E2F5_HUMAN.H10MO.B,36553,0.000755397617608,-0.000104249
HLF_HUMAN.H10MO.C,16146,0.00102790193718,0.0001176
TBX4_HUMAN.H10MO.D,11737,-0.000534381323491,-6.46114e-05
HXD13_HUMAN.H10MO.D,11353,0.000780256303716,-1.055e-05
HME1_HUMAN.H10MO.D,18242,0.000656956300956,-0.000107586
TYY1_HUMAN.H10MO.A,25018,-0.000132613082722,-7.83205e-05
FOXF1_HUMAN.H10MO.D,38372,-0.000148512154739,-0.000364184
EMX1_HUMAN.H10MO.D,14974,0.000202897883704,9.08971e-06
ZN232_HUMAN.H10MO.D,13024,-0.000361969640716,-1.63913e-05
BC11A_HUMAN.H10MO.C,87244,0.00344459144623,-0.00131294
SOX13_HUMAN.H10MO.D,23531,-0.000658272922094,-0.000106126
NKX32_HUMAN.H10MO.C,15346,0.000958669728948,-3.15607e-05
CREB3_HUMAN.H10MO.D,23941,0.0006343737005,-3.42727e-06
PO2F3_HUMAN.H10MO.D,12368,0.000371569069236,1.38879e-05
HMX2_HUMAN.H10MO.D,14535,0.000293276507579,-3.19779e-05
SNAI1_HUMAN.H10MO.C,13707,0.000647050831501,1.33216e-05
HXC6_HUMAN.H10MO.D,27685,0.0015314747876,-0.000168443
P63_HUMAN.H10MO.S,11260,0.000124580606171,9.5129e-05
VAX2_HUMAN.H10MO.D,12850,0.000464438089818,-0.000109613
CEBPB_HUMAN.H10MO.A,12994,-2.45032723408e-05,6.19292e-05
TLX1_HUMAN.H10MO.S,17341,0.000482569368903,-4.78923e-05
BATF3_HUMAN.H10MO.D,22025,-0.00037079040256,3.07858e-05
HXB1_HUMAN.H10MO.D,19738,0.000704199986637,-0.000127554
PDX1_HUMAN.H10MO.C,7566,0.00113703151444,4.96805e-05
TF65_HUMAN.H10MO.A,19565,9.70306872078e-05,8.61883e-05
LHX6_HUMAN.H10MO.D,14787,-0.00145787879866,1.8239e-05
E4F1_HUMAN.H10MO.D,18755,-8.59261102155e-05,-7.92146e-05
BHE23_HUMAN.H10MO.D,25355,-0.000615593770567,-4.41074e-06
SOX3_HUMAN.H10MO.D,12742,0.000425256668222,2.44379e-06
PEBB_HUMAN.H10MO.C,15531,-0.00053129302452,6.51181e-05
NGN2_HUMAN.H10MO.D,20532,0.000576767387728,-3.3617e-05
IRF4_HUMAN.H10MO.C,99773,0.00358894776455,-0.00142214
ALX4_HUMAN.H10MO.D,18466,0.000558113947264,7.36117e-06
EGR4_HUMAN.H10MO.D,48291,0.00176420106066,-0.000324935
CENPB_HUMAN.H10MO.D,27891,0.000559864438679,9.08077e-05
HME2_HUMAN.H10MO.D,15518,-0.000783196452246,4.0561e-05
BARX1_HUMAN.H10MO.D,22452,-0.0002516785845,5.42402e-06
HXC11_HUMAN.H10MO.D,14980,-0.00170106664599,1.35601e-05
HXB3_HUMAN.H10MO.D,18044,0.00166661871966,-0.000120372
OLIG1_HUMAN.H10MO.D,16042,-0.00124641664252,-9.68575e-06
CR3L2_HUMAN.H10MO.D,28802,-0.000184668722511,-4.21405e-05
JUND_HUMAN.H10MO.A,6466,-0.000220562502001,4.8697e-05
CDC5L_HUMAN.H10MO.D,20480,-8.22670623007e-05,-1.78516e-05
MEOX1_HUMAN.H10MO.D,17453,-0.0012506702352,-5.85318e-05
EPAS1_HUMAN.H10MO.D,85294,0.00112711003125,-0.000267893
IRF3_HUMAN.H10MO.C,64384,0.00109783754526,-0.0006589
KAISO_HUMAN.H10MO.A,50654,0.00103869717804,-0.000229895
RUNX1_HUMAN.H10MO.A,13748,0.000367903975153,-2.8491e-05
PO3F3_HUMAN.H10MO.D,37344,6.0374112854e-05,-0.000271618
IRX2_HUMAN.H10MO.D,66034,0.00244569906078,-0.00032869
KAISO_HUMAN.H10MO.S,13586,0.000224262933075,-6.25849e-05
MYB_HUMAN.H10MO.C,15520,-0.000806629845532,4.15444e-05
GFI1_HUMAN.H10MO.C,8238,-0.000555193379239,4.84586e-05
ETV4_HUMAN.H10MO.B,15531,0.000414109800865,-8.2016e-05
NR5A2_HUMAN.H10MO.C,8758,0.000298835039186,2.67029e-05
HBP1_HUMAN.H10MO.D,9791,2.39400003867e-05,-4.69983e-05
ARX_HUMAN.H10MO.D,17368,0.00137083824951,-0.000117868
EMX2_HUMAN.H10MO.D,16820,0.000388872448571,-2.11298e-05
ARNT2_HUMAN.H10MO.D,76062,0.00172302150097,-0.000314087
ZN333_HUMAN.H10MO.D,20892,0.000464002835963,-5.13196e-05
NR2E1_HUMAN.H10MO.D,11212,-0.000824647733008,-2.19345e-05
FOXA3_HUMAN.H10MO.C,30054,0.000976321967248,-0.000246853
BARX2_HUMAN.H10MO.D,18372,-0.000213559314964,1.89245e-05
TEF_HUMAN.H10MO.D,16522,0.000620303070672,2.44379e-06
ONEC3_HUMAN.H10MO.D,14932,0.00106247447216,-3.61204e-05
ONEC2_HUMAN.H10MO.D,26167,-0.00138354704385,-0.000151008
ZN282_HUMAN.H10MO.D,47188,0.00105992209168,-0.000402242
HXB13_HUMAN.H10MO.D,15087,-0.000295522864837,9.41455e-05
MNT_HUMAN.H10MO.D,86635,0.00235272318565,-0.000841796
MIXL1_HUMAN.H10MO.D,13319,0.00056956063868,3.95477e-05
FOXP2_HUMAN.H10MO.A,14727,0.000497940463728,-4.07398e-05
FOXJ3_HUMAN.H10MO.S,53731,-0.000288755224792,-0.000508904
TWST1_HUMAN.H10MO.D,16924,0.000855840217155,6.41942e-05
OTX1_HUMAN.H10MO.D,9918,0.000132027122737,-9.96888e-05
NR6A1_HUMAN.H10MO.B,8611,-0.000150084176185,-6.96778e-05
HXD9_HUMAN.H10MO.D,17973,0.000212928162799,1.51992e-06
BRAC_HUMAN.H10MO.D,7829,-0.000181456524753,7.48038e-06
ERF_HUMAN.H10MO.D,12581,-8.36404544413e-05,3.35276e-05
FOXA1_HUMAN.H10MO.A,14850,0.000148583619216,-9.79006e-05
FOXJ3_HUMAN.H10MO.A,57409,0.00120345808766,-0.00059095
MYOG_HUMAN.H10MO.D,8819,-4.88970676025e-05,-3.65973e-05
KLF13_HUMAN.H10MO.D,54815,0.000416677067331,-0.000150084
MAFB_HUMAN.H10MO.D,7825,-0.00012392512347,-2.42591e-05
GLI1_HUMAN.H10MO.C,29363,0.00137932938347,-5.87106e-06
TLX1_HUMAN.H10MO.D,13241,-7.7912845217e-05,5.12302e-05
PLAG1_HUMAN.H10MO.D,62245,0.00209957362127,-0.000568837
E2F1_HUMAN.H10MO.A,95432,0.00165320353239,-0.000363857
YBOX1_HUMAN.H10MO.D,24102,-0.00134350444468,0.000111371
IRF1_HUMAN.H10MO.A,51528,0.00131697014151,-0.000572532
P5F1B_HUMAN.H10MO.D,17163,0.00102054379361,-0.000112176
HMX1_HUMAN.H10MO.D,17311,0.0006952049437,-4.47333e-05
SOX1_HUMAN.H10MO.D,10054,0.000148587231308,-4.77135e-05
TBX15_HUMAN.H10MO.D,98705,0.00139544632783,-0.000497282
PPARD_HUMAN.H10MO.D,24521,-0.000425243221829,-0.000281423
RFX3_HUMAN.H10MO.B,9203,0.00083622437408,5.36442e-06
USF2_HUMAN.H10MO.A,29857,0.000300499205012,-1.34706e-05
RREB1_HUMAN.H10MO.D,65966,0.0017006299859,-0.000463754
MAFF_HUMAN.H10MO.A,6106,-0.001548043588,8.34465e-06
FOXD2_HUMAN.H10MO.D,24940,0.00027904225244,-0.000159293
E2F3_HUMAN.H10MO.B,47544,0.00193789027612,-1.63913e-05
PO4F2_HUMAN.H10MO.D,16242,0.000764574855489,-4.87268e-05
THA_HUMAN.H10MO.S,8273,0.000408837025877,-4.18127e-05
MAFK_HUMAN.H10MO.A,6645,-0.00115649658247,-9.47714e-06
HIC2_HUMAN.H10MO.D,19552,0.000128718120457,6.85155e-05
NFIA_HUMAN.H10MO.S,3993,0.000262815819537,2.73287e-05
STAT4_HUMAN.H10MO.D,9229,0.000157450693955,4.82798e-05
TGIF2_HUMAN.H10MO.D,7450,0.000167119268367,-2.71797e-05
MCR_HUMAN.H10MO.D,14999,-0.00100139567173,-7.27475e-05
PITX3_HUMAN.H10MO.D,21229,0.000502806233408,-0.000121623
SHOX2_HUMAN.H10MO.D,22635,7.92006924062e-05,-8.75294e-05
SOX2_HUMAN.H10MO.B,17178,0.000866254837529,-0.000125736
MEIS1_HUMAN.H10MO.C,7559,7.0632816728e-05,4.97699e-05
ZN740_HUMAN.H10MO.D,68819,0.000980968243381,-0.000356942
PRDM4_HUMAN.H10MO.D,19825,-0.000354095221972,5.58197e-05
GSC_HUMAN.H10MO.D,21203,0.000485458735456,9.21488e-05
DMBX1_HUMAN.H10MO.D,22585,0.00100716164948,-0.00016138
PO6F2_HUMAN.H10MO.D,9969,0.000546461283784,-4.98295e-05
SOX5_HUMAN.H10MO.C,24888,-0.000219651917579,-0.000110716
NRL_HUMAN.H10MO.D,8069,0.000279570332156,8.49366e-06
ATF3_HUMAN.H10MO.A,12095,-9.14278642805e-06,5.24223e-05
SP1_HUMAN.H10MO.C,74960,-0.00070520381768,-0.000433415
ETV6_HUMAN.H10MO.D,25751,0.000402904022731,0.0001885
IRF8_HUMAN.H10MO.D,70609,0.00181912636001,-0.000653654
SP1_HUMAN.H10MO.S,87915,0.00295918547405,-0.000487626
SPZ1_HUMAN.H10MO.D,42568,-0.00184461726088,0.000425458
BPTF_HUMAN.H10MO.D,50048,0.00137167657087,-0.000579149
PHX2B_HUMAN.H10MO.D,17547,0.00144987193635,-5.76377e-05
HSF1_HUMAN.H10MO.A,14092,0.000390536644476,-6.88434e-05
CXXC1_HUMAN.H10MO.D,20362,-0.000666281838494,5.3972e-05
MYBB_HUMAN.H10MO.D,10930,-0.000823894474031,5.51045e-05
GATA6_HUMAN.H10MO.B,22241,-0.000469724408851,-0.000267237
FOXK1_HUMAN.H10MO.D,47462,0.00226877865412,-0.000201225
BMAL1_HUMAN.H10MO.C,21792,8.48951358134e-05,-3.23355e-05
GLI2_HUMAN.H10MO.B,18250,-0.000240030563338,9.46224e-05
DLX6_HUMAN.H10MO.D,24276,0.000244791824425,-0.000150889
MAFK_HUMAN.H10MO.S,5694,-0.000354763668269,3.61204e-05
HXD11_HUMAN.H10MO.D,24210,-0.00062561807292,-8.52346e-05
TFE3_HUMAN.H10MO.C,14657,5.69367066398e-05,4.58658e-05
TYY2_HUMAN.H10MO.D,41950,0.00237978827618,-2.52724e-05
HIF1A_HUMAN.H10MO.A,38491,0.00062753884735,0.000216484
NKX25_HUMAN.H10MO.C,3470,0.000218965627862,-7.30157e-06
KLF14_HUMAN.H10MO.D,84624,0.00247279894377,-0.000441283
NDF1_HUMAN.H10MO.C,20674,-0.000383270140125,-8.43704e-05
